order_id,order_date,sku,color,size,unit_price,quantity,revenue,age,discount,customer_rating,stock,category,category_id,category_avg_price,category_total_revenue,category_popularity,holiday_type
164,2022-09-09 16:30:00,708,Dark Blue,2XL,278,8,2224,26,10,4,331,T-Shirts,5,277,707980,99,Summer Sale
162,2022-07-05 09:03:00,799,Dark Blue,M,288,10,2880,54,5,1,197,Dresses,0,273,563441,84,No Holiday
187,2022-08-12 13:03:00,799,Dark Blue,L,266,4,1064,62,5,2,172,T-Shirts,5,277,707980,99,No Holiday
250,2022-08-26 21:37:00,8499,Light Blue,M,238,7,1666,36,5,1,55,Jackets,1,273,633186,90,Christmas
68,2022-09-16 17:50:00,799,Dark Blue,XL,288,8,2304,24,5,4,297,Jeans,2,274,559255,83,No Holiday
41,2022-09-10 10:41:00,708,Dark Blue,4XL,278,5,1390,53,5,3,52,Jeans,2,274,559255,83,No Holiday
267,2022-08-03 21:45:00,799,Dark Blue,L,266,2,532,51,20,4,300,Sweaters,4,277,553327,79,No Holiday
153,2022-07-30 18:56:00,799,Dark Blue,L,266,4,1064,45,10,3,175,Dresses,0,273,563441,84,No Holiday
141,2022-09-06 11:30:00,799,Dark Blue,L,288,10,2880,54,5,2,463,T-Shirts,5,277,707980,99,No Holiday
155,2022-07-30 06:30:00,799,Dark Blue,XL,266,6,1596,29,15,1,145,T-Shirts,5,277,707980,99,No Holiday
169,2022-09-09 05:55:00,799,Dark Blue,M,265,8,2120,62,20,2,262,Dresses,0,273,563441,84,No Holiday
129,2022-09-30 20:56:00,799,Dark Blue,M,278,9,2502,20,0,2,301,T-Shirts,5,277,707980,99,No Holiday
92,2022-07-14 21:12:00,799,Dark Blue,XL,288,1,288,33,20,1,99,Sweaters,4,277,553327,79,Christmas
114,2022-09-27 05:15:00,708,Dark Blue,2XL,298,4,1192,64,20,2,401,Dresses,0,273,563441,84,No Holiday
59,2022-06-06 00:06:00,799,Dark Blue,XL,264,9,2376,20,15,5,333,Jeans,2,274,559255,83,No Holiday
90,2022-09-02 13:03:00,799,Dark Blue,M,288,2,576,31,20,2,295,T-Shirts,5,277,707980,99,No Holiday
95,2022-07-15 07:54:00,1719,Gray Stripes,One Size,255,3,765,38,5,3,494,Jackets,1,273,633186,90,No Holiday
155,2022-07-30 06:30:00,799,Dark Blue,XL,266,2,532,29,15,1,145,T-Shirts,5,277,707980,99,No Holiday
150,2022-09-08 15:58:00,799,Dark Blue,XL,288,4,1152,43,10,3,443,Jackets,1,273,633186,90,No Holiday
69,2022-09-16 20:39:00,799,Dark Blue,M,288,10,2880,25,0,1,228,Sweaters,4,277,553327,79,Black Friday
183,2022-08-10 21:08:00,3799,Grey Wash,XL,268,10,2680,41,0,5,401,Dresses,0,273,563441,84,No Holiday
212,2022-08-16 23:53:00,799,Dark Blue,L,266,4,1064,47,5,2,161,T-Shirts,5,277,707980,99,No Holiday
154,2022-07-30 20:54:00,799,Dark Blue,XL,266,1,266,53,0,4,50,Jeans,2,274,559255,83,No Holiday
224,2022-08-18 19:50:00,799,Dark Blue,M,288,5,1440,55,20,1,436,Jeans,2,274,559255,83,No Holiday
222,2022-08-18 14:04:00,799,Dark Blue,XL,288,10,2880,47,10,5,134,Sweaters,4,277,553327,79,No Holiday
91,2022-09-02 13:42:00,799,Dark Blue,XL,288,5,1440,63,10,5,430,Dresses,0,273,563441,84,No Holiday
273,2022-08-30 08:58:00,799,Dark Blue,L,278,5,1390,49,5,3,238,Sweaters,4,277,553327,79,Winter Sale
90,2022-07-14 18:29:00,799,Dark Blue,M,288,5,1440,49,0,3,128,Jeans,2,274,559255,83,No Holiday
126,2022-07-24 14:51:00,799,Dark Blue,M,266,6,1596,61,15,2,372,Dresses,0,273,563441,84,No Holiday
30,2022-06-19 13:41:00,708,Dark Blue,2XL,278,9,2502,20,5,1,331,T-Shirts,5,277,707980,99,No Holiday
204,2022-08-15 19:15:00,239,Green,3XL,245,2,490,53,10,3,388,Jackets,1,273,633186,90,Black Friday
157,2022-07-31 17:03:00,708,Dark Blue,3XL,298,1,298,56,0,2,372,T-Shirts,5,277,707980,99,No Holiday
5,2022-08-31 00:34:00,799,Dark Blue,XL,278,9,2502,26,15,4,279,T-Shirts,5,277,707980,99,EID
16,2022-08-06 00:37:00,799,Dark Blue,M,266,8,2128,61,10,1,85,Jeans,2,274,559255,83,No Holiday
113,2022-07-02 04:16:00,708,Dark Blue,3XL,298,3,894,57,10,5,53,Sweaters,4,277,553327,79,No Holiday
243,2022-08-25 20:29:00,799,Dark Blue,M,288,4,1152,28,10,1,224,Jeans,2,274,559255,83,No Holiday
144,2022-07-29 23:52:00,799,Dark Blue,M,266,3,798,54,20,2,315,Jackets,1,273,633186,90,EID
124,2022-09-03 19:01:00,218,Black,M,318,9,2862,56,5,4,225,Sweaters,4,277,553327,79,EID
98,2022-07-16 20:40:00,799,Dark Blue,XL,288,6,1728,44,0,2,386,Jackets,1,273,633186,90,New Year
121,2022-09-29 21:14:00,239,Gray,3XL,278,8,2224,33,15,5,351,Dresses,0,273,563441,84,No Holiday
75,2022-07-01 18:05:00,799,Dark Blue,XL,288,8,2304,62,5,4,113,Sweaters,4,277,553327,79,No Holiday
44,2022-09-10 17:40:00,799,Dark Blue,XL,265,4,1060,27,20,3,284,Jeans,2,274,559255,83,No Holiday
134,2022-09-04 14:51:00,79,Light Blue,M,315,3,945,56,5,4,362,Jackets,1,273,633186,90,No Holiday
131,2022-07-26 15:15:00,1719,Blue Stripes,One Size,248,2,496,60,0,1,377,Dresses,0,273,563441,84,No Holiday
